Date,Open,High,Low,Close,Adj Close,Volume
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.510433197021484,165377200
2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,42.03645706176758,172393600
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.537567138671875,169126400
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.80463409423828,248104000
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.57124328613281,189126800
2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.684326171875,142510800
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.12942123413086,127594400
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.81338119506836,162814800
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.44286346435547,177151600
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.95533752441406,135366000
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.70905685424805,196189200
2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.73225402832031,259092000
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.264625549316406,382978400
2018-12-24,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.32631301879883,148676800
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.814048767089844,234330000
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.56864547729492,212468400
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.587886810302734,169165600
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.95119094848633,140014000
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.9944953918457,148158800
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.209957122802734,365248800
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.67036437988281,234428400
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.59096908569336,219111200
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.26944351196289,164101200
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.885353088378906,180396400
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.00324249267578,143122800
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.63995361328125,108092800
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.0889892578125,129756800
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.82761764526367,114843600
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.277523040771484,122278800
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.498870849609375,119284800
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.7298469543457,135004000
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.8829460144043,121576000
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.0321159362793,92522400
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.73859786987305,101766000
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.955997467041016,134142000
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.604732513427734,104768400
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.21497344970703,166348800
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.75804138183594,244439200
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.04435348510742,162958400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.063594818115234,130672400
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.20159912109375,125982000
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.90652847290039,144406400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.920982360839844,112958400
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.12702178955078,126966800
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.17534255981445,95280000
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.93854522705078,83973600
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.29132080078125,89134000
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.11977005004883,89960800
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.269569396972656,87342800
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.177757263183594,98507200
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.300987243652344,75891200
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.5667724609375,104457600
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.332393646240234,68998800
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.79390335083008,75652800
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.098350524902344,87493600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.12251663208008,68280800
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.252994537353516,111341600
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.8373908996582,112861600
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.27715301513672,103544800
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.489784240722656,109744800
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.41246032714844,78949600
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.168426513671875,83241600
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.68034362792969,99185600
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.77940368652344,95997600
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.22673797607422,128044000
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.712406158447266,129870400
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.90571212768555,124130000
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.3937873840332,94318000
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.971275329589844,156171600
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.43036651611328,104879200
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.07033157348633,126585600
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.46418762207031,124140800
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.13865280151367,204136800
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.16248321533203,169630800
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.60432815551758,175381200
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.13316345214844,199202000
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.539093017578125,119393600
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.5994987487793,83121600
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.89670181274414,94256000
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.20840072631836,111448000
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.88011169433594,91062800
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.20146942138672,93087200
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.28362274169922,76457200
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.60016632080078,74106400
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.34918975830078,103526800
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.20421600341797,143072800
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.47483825683594,86781200
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.071319580078125,83603200
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,48.051998138427734,111042800
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.13898849487305,70146400
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.14381408691406,102785600
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.08131790161133,115627200
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.257713317871094,96783200
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.41959762573242,77758000
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,50.13239288330078,93292000
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.05507278442383,70162400
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.60081100463867,74172800
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.364017486572266,74596400
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.43892288208008,88818800
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.486915588378906,186139600
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.86692428588867,259309200
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.53589630126953,127985200
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.164119720458984,83569600
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.37400817871094,129772400
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.016082763671875,155054800
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,49.0257453918457,105358000
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.49900436401367,139634400
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.827125549316406,164834800
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,45.04743576049805,229722400
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.76054382324219,146118800
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.30873107910156,106178800
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,46.10497283935547,132125600
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.843021392822266,131516400
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.40951156616211,154449200
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.26088333129883,113459200
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.33431625366211,118994400
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.577552795410156,146118800
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.410186767578125,94858800
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.23069763183594,111792800
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,43.02452087402344,113924800
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.24766159057617,84873600
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.46421813964844,108174400
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,42.0349006652832,161584400
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.572696685791016,123872000
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.27610778808594,119093600
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.92615509033203,90105200
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,46.12195587158203,122737600
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.711368560791016,104883600
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.252262115478516,107731600
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.10188293457031,73012800
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,47.0921745300293,86698400
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.750179290771484,75046000
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,47.029109954833984,58676400
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.135162353515625,106204000
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.994483947753906,84496800
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.38015365600586,86056000
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.215206146240234,191202400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.16670227050781,72881600
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.436607360839844,84281200
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.462623596191406,104270000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.44806671142578,83598800
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,48.00661849975586,124442400
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.887088775634766,109012000
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.17330551147461,67740800
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.580806732177734,45448000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.537139892578125,69062000
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.51597595214844,101354400
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.8119010925293,82312000
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.29458236694336,71588400
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.93560028076172,80767200
